sale_date,name,token_id,price_gun,item_url
2025-07-26 05:48:23,KINETIC SHIELD,6792252,11.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6792252
2025-07-29 12:44:18,KINETIC SHIELD,121427,40.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121427
2025-07-30 07:06:10,KINETIC SHIELD,1292437,41.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1292437
2025-07-30 10:49:45,KINETIC SHIELD,1292654,50.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1292654
2025-08-05 03:52:05,KINETIC SHIELD,1615477,14.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1615477
2025-08-05 03:56:14,KINETIC SHIELD,121416,14.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121416
2025-08-05 03:56:44,KINETIC SHIELD,3558394,14.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3558394
2025-08-05 04:17:34,KINETIC SHIELD,3558394,13.99,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3558394
2025-08-05 05:55:21,KINETIC SHIELD,1615477,15.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1615477
2025-08-05 06:03:51,KINETIC SHIELD,121416,15.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121416
2025-08-05 06:14:23,KINETIC SHIELD,3558394,14.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3558394
2025-08-05 06:32:07,KINETIC SHIELD,1615477,11.1,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1615477
2025-08-05 08:03:42,KINETIC SHIELD,121416,15.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121416
2025-08-05 08:32:03,KINETIC SHIELD,3558394,14.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3558394
2025-08-05 09:16:56,KINETIC SHIELD,1615477,8.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1615477
2025-08-05 09:25:42,KINETIC SHIELD,121416,12.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121416
2025-08-06 02:59:31,KINETIC SHIELD,1615477,12.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1615477
2025-08-06 03:06:28,KINETIC SHIELD,121416,14.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121416
2025-08-06 05:26:39,KINETIC SHIELD,3558394,15.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3558394
2025-08-06 05:43:40,KINETIC SHIELD,1615477,11.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1615477
2025-08-06 06:21:18,KINETIC SHIELD,121416,15.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121416
2025-08-06 06:56:26,KINETIC SHIELD,3558394,12.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3558394
2025-08-06 07:02:16,KINETIC SHIELD,1615477,15.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1615477
2025-08-06 07:11:51,KINETIC SHIELD,121416,16.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121416
2025-08-06 08:23:27,KINETIC SHIELD,3558394,15.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3558394
2025-08-06 08:29:00,KINETIC SHIELD,1615477,13.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1615477
2025-08-06 08:36:16,KINETIC SHIELD,121416,13.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121416
2025-08-07 02:06:32,KINETIC SHIELD,121416,18.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121416
2025-08-07 02:10:30,KINETIC SHIELD,1615477,13.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1615477
2025-08-07 02:21:19,KINETIC SHIELD,121416,13.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121416
2025-08-07 02:26:14,KINETIC SHIELD,1615477,14.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1615477
2025-08-07 03:51:14,KINETIC SHIELD,3558394,15.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3558394
2025-08-07 03:57:40,KINETIC SHIELD,121416,15.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/121416
2025-08-07 04:04:42,KINETIC SHIELD,1615477,14.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/1615477
