sale_date,name,token_id,price_gun,item_url
2025-07-25 01:50:54,Red Ant Pants,6417916,40.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6417916
2025-07-25 01:57:08,Red Ant Pants,2998102,39.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2998102
2025-07-25 03:32:12,Red Ant Pants,4111672,49.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4111672
2025-07-25 04:29:05,Red Ant Pants,5642403,49.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5642403
2025-07-25 06:46:21,Red Ant Pants,2998636,69.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2998636
2025-07-26 23:37:26,Red Ant Pants,6167602,99.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6167602
2025-07-31 03:51:18,Red Ant Pants,6167602,105.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/6167602
2025-07-31 20:51:45,Red Ant Pants,3038889,49.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3038889
2025-08-03 04:33:00,Red Ant Pants,5941211,49.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5941211
2025-08-05 00:40:22,Red Ant Pants,5667831,29.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/5667831
2025-08-05 00:41:32,Red Ant Pants,3873756,29.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3873756
2025-08-05 00:42:00,Red Ant Pants,4288995,29.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/4288995
2025-08-05 00:52:43,Red Ant Pants,3873756,40.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/3873756
2025-08-05 01:31:01,Red Ant Pants,2995996,48.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2995996
2025-08-07 19:38:58,Red Ant Pants,2998102,120.0,https://opensea.io/assets/gunzilla/0x9ed98e159be43a8d42b64053831fcae5e4d7d271/2998102
